ticket_id,city,issue_type,ticket_status,issue_description,rating,ticket_closed_date_time,acknowledged_at,ticket_created_date_time,ticket_last_updated_date_time,address,lat,lng,location,image
855846,Malden,Winter Weather,Archived,"Phillips, Holyoke, and Wyeth all poorly plowed, or residents have pushed snow into street.",2,12/16/2013 06:52:02 PM,,12/16/2013 02:15:41 PM,12/16/2013 06:52:02 PM,"19-33 Holyoke Street Malden, MA 02148, USA",42.4240268377306,-71.0622430474606,"(42.4240268377, -71.0622430475)",
878586,Malden,Winter Weather,Archived,"at the intersection of Phillips Street and Holyoke Street. Both homes on each corner of the intersection, the sidewalks has not been cleared of snow!! especially on the sidewalks on the Phillips Street side.",2,01/12/2014 09:09:48 AM,,01/06/2014 06:48:08 AM,01/12/2014 09:09:48 AM,"14-16 Holyoke Street Malden, MA",42.4238657,-71.0626765,"(42.4238657, -71.0626765)",
844795,City of Chelsea,Trash on Public Property,Archived,The landscaping crew needs to make one more pass of the park before snow fall.  The large amount of leaves are making it difficult for the many dog owners to find and pickup after their pets.  Please send the male ROCA crew (not the female crew).  The males previously cleaned everything except the back of the park.  The females did almost nothing and left huge piles of leaves on the walkways.,3,12/09/2013 09:10:07 AM,12/06/2013 08:37:32 AM,12/05/2013 05:03:14 PM,12/09/2013 09:10:08 AM,"37 Tremont Street Chelsea, Massachusetts",42.3876558691585,-71.0420174669404,"(42.3876558692, -71.0420174669)",
1022908,Lowell,Trash and Recycling,Acknowledged,"Throughout the city there is trash left behind from snow removal and plowing. Who is going to clean up the ""green"" area that is now cluttered with trash?  This is especially a problem along Lakeview Ave between Bunkerhill Street and Fulton Street. There are no houses along this stretch of roadway.",4,,04/08/2014 03:42:19 PM,04/08/2014 11:20:36 AM,04/11/2014 09:04:38 PM,"City Open Space Lowell, Massachusetts",42.6334247,-71.3161718,"(42.6334247, -71.3161718)",
1199535,Woburn,Other,Closed,Grade level of street is too low that rain water (and melted snow / slush) does not adequately flow onto Samoset Road to drain around the corner.    This results in large flooding at bottom of driveway as well as large quantity of residue sand accumulation year round.,3,12/11/2014 05:52:52 AM,07/31/2014 05:47:08 AM,07/22/2014 05:56:15 PM,12/11/2014 05:52:52 AM,"1 Seneca Road Woburn, Massachusetts",42.4593946864312,-71.194155767456,"(42.4593946864, -71.1941557675)",
855581,Needham,Winter Weather Issues,Archived,Please remove snow to clear bus stop at this address per Roseanne @ St. Joseph's School.  Can be reached at 781-444-0245.,3,12/16/2013 10:28:14 AM,12/16/2013 10:17:24 AM,12/16/2013 10:17:05 AM,12/16/2013 10:28:14 AM,"90 Pickering St Needham, MA",42.2824669,-71.235129,"(42.2824669, -71.235129)",
946151,Malden,Winter Weather,Archived,"steps from washington to Lyle (Oak Grove walkway) not at all shoveled from last storm and now much worse, slushy and icy and dangerous!  Additionally Lyle street is all slush and snow and the sidewalks along Lyle street are not well shoveled.",3,02/19/2014 03:58:40 PM,02/18/2014 09:06:05 PM,02/18/2014 08:57:15 PM,02/19/2014 03:58:40 PM,"312-314 Washington Street  Malden, Massachusetts",42.4374702,-71.0713095,"(42.4374702, -71.0713095)",
930525,Boston 311,Other City Request,Archived,"Lynn St. is full of snow and slush, needs to be plowed. Sidewalk on western side is not properly cleared either, making it extremely difficult to pass through this area.",2,05/22/2014 07:17:22 PM,02/07/2014 01:20:44 PM,02/07/2014 01:19:32 PM,05/22/2014 07:17:22 PM,"Lynn St Boston, Massachusetts",42.3644005,-71.0577444,"(42.3644005, -71.0577444)",
945713,Needham,Winter Weather Issues,Archived,Please don't pile snow into end of driveway at 160 Meetinghouse Circle.  Elderly live at this house.,3,02/18/2014 03:51:22 PM,02/18/2014 01:58:25 PM,02/18/2014 01:52:24 PM,02/18/2014 03:51:22 PM,"160 Meetinghouse Circle Needham, MA",42.285323,-71.251309,"(42.285323, -71.251309)",
949595,City of Somerville,Snow-Streets not shoveled,Archived,,3,03/17/2014 11:12:52 AM,02/27/2014 01:53:07 PM,02/20/2014 05:59:57 PM,03/17/2014 11:12:52 AM,"11 Pinckney Street Somerville, MA 02145, USA",42.382434,-71.082345,"(42.382434, -71.082345)",
875959,Saugus,Snow Removal,Archived,The homeowner  on the corner of First St and Yale ave uses his plow to make the First st a one lane road.He must do it on purpose it happens every storm.,2,01/17/2014 10:07:41 AM,,01/03/2014 01:37:41 PM,01/17/2014 10:07:41 AM,"First St And Yale Ave. Saugus, MA",42.453131,-71.015326,"(42.453131, -71.015326)",
875752,Malden,Winter Weather,Archived,The road has more than two inches of snow with visible deep skid and tire marks.,2,01/03/2014 11:29:59 PM,,01/03/2014 10:30:50 AM,01/03/2014 11:29:59 PM,"Regent Road Malden, MA",42.4155797,-71.0667399,"(42.4155797, -71.0667399)",
928244,Needham,Winter Weather Issues,Archived,Remove snow piled into handicapped accessible sidewalk at corner of Manning St. @ Gibson St. intersection,3,02/07/2014 07:35:08 AM,02/06/2014 09:35:47 AM,02/06/2014 09:35:20 AM,02/07/2014 07:35:09 AM,"258 Manning St Needham, MA",42.285313,-71.227652,"(42.285313, -71.227652)",
940867,Malden,Street Sweeping,Archived,The city has forgotten to snow plow this street. The street is filled with snow and it is impossible to  walk up or down this street. Plz have a snow truck come by.,3,02/14/2014 08:52:00 AM,,02/14/2014 07:52:18 AM,02/19/2014 08:01:11 AM,"1-11 Ferry Street Place Malden, MA 02148, USA",42.4201343565531,-71.0557129644573,"(42.4201343566, -71.0557129645)",https://seeclickfix.com/files/issue_images/0017/6751/1392382331824.jpg
940868,Malden,Winter Weather,Archived,"The sidewalk along the cemetery on Forest street is horrible! It looks as if the street plow put all the street snow on the sidewalk. This is unacceptable, the sidewalk is very dangerous and people can not walk on it. Please address this today and for future storms. Thank you",6,02/14/2014 01:50:33 PM,,02/14/2014 07:52:36 AM,03/07/2014 04:49:15 PM,"55 Forest Street Malden, MA 02148, USA",42.4362072536517,-71.0652384148547,"(42.4362072537, -71.0652384149)",https://seeclickfix.com/files/issue_images/0017/6752/1392382138438.jpg
855427,Saugus,Snow Removal,Archived,Street is an ice skating rink :-(,2,12/16/2013 09:48:55 AM,,12/16/2013 08:38:11 AM,12/16/2013 09:48:55 AM,"65 Auburn Street Saugus, Ma",42.4627305,-71.0065177,"(42.4627305, -71.0065177)",
998648,Needham,"Sidewalk & Curb Issues (installation, repair, etc)",Archived,Please repair curb damaged by snow plow.,4,07/24/2014 02:52:07 PM,03/25/2014 11:07:59 AM,03/25/2014 11:07:48 AM,07/24/2014 02:52:07 PM,"9 Ardmore Road Needham, Massachusetts",42.3054548,-71.2473509,"(42.3054548, -71.2473509)",
966670,Lowell,Sidewalk Repair,Archived,Crosswalk dead ends in a snow bank.,7,03/19/2014 08:35:37 AM,,03/03/2014 08:20:21 PM,03/19/2014 08:35:37 AM,"1-7 George Street Lowell, Massachusetts",42.6426478278322,-71.3061907407226,"(42.6426478278, -71.3061907407)",https://seeclickfix.com/files/issue_images/0018/0123/blocked_crosswalk.jpg
948121,City of Somerville,Snow-Streets not shoveled,Archived,68 and 72 Rush street.,4,03/17/2014 11:22:47 AM,02/21/2014 12:21:48 PM,02/19/2014 10:30:46 PM,03/17/2014 11:22:47 AM,"64-72 Rush Street Somerville, MA 02145, USA",42.3849983215332,-71.0872192382812,"(42.3849983215, -71.0872192383)",
948596,City of Somerville,Snow-Streets not shoveled,Archived,The city still hasn't done anything about this. 54 and 56 beacon haven't shoveled at all.  It's gotten very dangerous because of all the storms.  I saw two people fall today.  I've contacted the mayors office and inspection all service.,8,03/17/2014 01:44:33 PM,02/21/2014 12:50:57 PM,02/20/2014 07:22:38 AM,03/17/2014 01:44:33 PM,"54 Beacon Street Somerville, MA 02143, USA",42.3758202757368,-71.1034793334442,"(42.3758202757, -71.1034793334)",https://seeclickfix.com/files/issue_images/0017/7893/1392898832776.jpg
855739,Malden,Winter Weather,Archived,"Hi,We had a couple of cars plowed in on Rosemont St. during the 12/15-12/16 storm. While these cars have moved, the unplowed snow where they were parked is still there. I am concerned about what will happen with more snow Tuesday. I have the only driveway on the street with parking opposite the entrance, and when people park across from it during storms and the snow piles up, the next storm means the street gets more and more narrow, and they still park there. I am always afraid I will back into someone's car. Can this snow be removed before we get more?",4,12/16/2013 03:07:22 PM,,12/16/2013 12:29:14 PM,12/16/2013 04:11:45 PM,"10 Rosemont St. Malden, MA",42.4362849,-71.0680369,"(42.4362849, -71.0680369)",
412744,Saugus,Tree Issues,Archived,"The night of the snow storm,2/8/13. multiple large limbs broke of the tree and blocked Warren St. DPW cleared the road but through mess to the side in multiple spots. It has been over a week and it has not been cleaned up.",2,03/11/2013 01:13:15 PM,02/17/2013 12:25:48 PM,02/16/2013 02:16:27 PM,03/19/2013 11:32:51 AM,"Warren St Saugus, MA",42.464771,-71.011487,"(42.464771, -71.011487)",https://seeclickfix.com/files/issue_images/0010/6743/2013-02-16_003.JPG
945290,Needham,Winter Weather Issues,Archived,"Remove snow pile pushed onto sidewalk last Saturday, 2/15/14..",3,02/18/2014 03:51:32 PM,02/18/2014 09:19:35 AM,02/18/2014 09:18:08 AM,02/18/2014 03:51:32 PM,"16 Alfreton Road Needham, MA",42.29386,-71.232745,"(42.29386, -71.232745)",
903102,Randolph,Other,Archived,Horrible job with snow removal and treatment the street is all ice now.,5,01/21/2014 09:49:21 AM,01/21/2014 09:34:54 AM,01/20/2014 06:35:01 AM,01/21/2014 02:59:08 PM,"2-10 Beverly Terrace Randolph, MA 02368, USA",42.1536145821795,-71.0510454101416,"(42.1536145822, -71.0510454101)",
1065628,Needham,"Berm Issues (Loam, Rake, Re-seed)",Archived,Fix berm in front of 44 Ellicott St. due to snow plow damage,3,05/08/2014 08:26:28 AM,05/07/2014 09:17:44 AM,05/05/2014 05:19:38 PM,05/08/2014 08:26:28 AM,"44 Ellicott St Needham, Massachusetts",42.2830299,-71.222772,"(42.2830299, -71.222772)",
1267276,Saugus,Sidewalk Repair,Acknowledged,"The sidewalk in front of my house and my neighbors house are in need of repair. When it rains, I can't get from my house to my driveway without getting totally wet. When it snows the sidewalk becomes a skating rink from the melting and refreezing into an icy surface. I fear that my mother in law is going to fall and break bones with such conditions. I feel this condition has gone on long enough and should be repaired before winter arrives again.",2,,09/03/2014 08:51:12 AM,09/02/2014 04:11:18 PM,09/03/2014 08:51:12 AM,"18-20 Morton Ave Saugus, Massachusetts",42.4488567,-71.001107,"(42.4488567, -71.001107)",https://seeclickfix.com/files/issue_images/0023/6810/CAM00203.jpg
401328,City of Quincy,Snow Plowing,Archived,the many bus stops along sea st are not shoved. this forces riders to wait for bus in the street and poses a hazard for both drivers and pedestrians. this is an issue every snow storm and can't wait for T officials attention.,3,03/12/2013 03:18:57 PM,02/13/2013 04:47:29 PM,02/13/2013 10:32:42 AM,04/05/2013 07:57:30 PM,"151-199 Merrymount Road Quincy, MA 02169, USA",42.2592453,-71.0016534,"(42.2592453, -71.0016534)",
859702,Malden,Winter Weather,Archived,"Every winter I bring up the fact that this stretch of Route 60 is impassible in snow to us pedestrians. But it doesn't seem to be an issue that gets solved. At 8pm tonight, there I was, walking in the street because I had to get home from the train station. I really can't describe how dangerous this is. The only real protection I have is the flashlight attached to my backpack, and the hope that the drivers will be attentive enough to notice me in time. I'm sure there aren't enough resources to keep the sidewalk clear, or there is some turf issue and there will be a claim that this is someone else's responsibility. But meanwhile the situation is really, really dangerous.",8,12/26/2013 05:33:32 PM,,12/19/2013 09:20:39 PM,12/26/2013 07:45:30 PM,"254-290 Eastern Avenue Malden, Massachusetts",42.4265028352258,-71.0607563081629,"(42.4265028352, -71.0607563082)",
953334,Chicopee,Other,Archived,"snow was not plowed, so deep snow is trapping water from melting snow from reaching the storm drain, causing street flooding.",2,02/23/2014 08:08:03 AM,,02/22/2014 03:07:34 PM,02/23/2014 08:08:03 AM,"Gill St Chicopee, MA",42.166798,-72.619585,"(42.166798, -72.619585)",
436501,Malden,Other,Archived,"The people at the northern end of Auburn St continue to leave their ""spot savers"" since ""the blizzard"". There is NO snow on the ground but they continue to leave cones. After the blizzard a statement was sent out by the City of Malden that is against the rules to save your spot with a marker after a snow storm. I have been abiding by that statement but people at the end of the street do not. They also said this would be enforced and officials would be going around the city and removing/throwing away any ""spot savers."" If I am following the rules WE ALL SHOULD :-)",4,03/13/2013 03:47:41 PM,03/07/2013 10:05:11 PM,03/07/2013 04:39:40 PM,03/22/2013 12:06:54 AM,"Auburn St Malden, MA",42.4299099,-71.0627169,"(42.4299099, -71.0627169)",
855698,Malden,Sidewalk,Archived,"I live on Woodland Road, and walking from Woodland down Glenwood to the Oak Grove T station there are MANY places where the snow plows have blocked crosswalk access with large snowbanks, making it impossible to cross the street safely and often requiring a person to walk into the street. The sidewalk around the Oak Grove Community Building is also completely unshoveled, again requiring people to walk into the street in an area with very busy traffic in the morning and evening. Malden has a lot of pedestrians. Please make the sidewalks safe and accessible to everyone.",4,01/08/2014 01:14:08 PM,,12/16/2013 11:43:21 AM,02/12/2014 08:18:59 AM,"261-265 Washington Street Malden, Massachusetts",42.4360405334306,-71.0712936535645,"(42.4360405334, -71.0712936536)",
949627,Revere,Pothole,Archived,"3 Enormous Potholes Eastbound on Lincoln St. - between #80, #81, #82 and #85.  With all the melting snow and water these potholes are getting bigger by the day.",3,04/01/2014 02:34:20 PM,02/24/2014 08:18:53 AM,02/20/2014 06:37:23 PM,04/01/2014 02:34:20 PM,"81 Lincoln Street Revere, MA",42.417886,-71.028245,"(42.417886, -71.028245)",
944615,City of Somerville,Snow-Streets not shoveled,Archived,"116, 134, 140, 144, 190 Holland Street are poorly shoveled or not shoveled at all",3,02/21/2014 12:23:05 PM,,02/17/2014 01:14:20 PM,02/21/2014 12:23:05 PM,"144 Holland St Somerville, Massachusetts",42.4002814,-71.125697,"(42.4002814, -71.125697)",
856969,City of Chelsea,Snow Removal Issues-Business,Archived,Mbta bus at third st and chestnut st has not been cleared at all. A heavy coat of slippery ice lays on the sidewalk and multiple people have fallen including a middle schooler. This is a safety hazard to the extreme.,3,01/06/2014 01:10:21 PM,,12/17/2013 06:58:11 AM,01/06/2014 01:10:21 PM,"29-57 3rd Street Chelsea, MA 02150, USA",42.3916015625,-71.0383377075195,"(42.3916015625, -71.0383377075)",https://seeclickfix.com/files/issue_images/0016/7640/1387281341096.jpg
956152,Needham,Winter Weather Issues,Archived,Please remove the snow piled in the Fire Chief's parking space and the space next to it.,3,02/24/2014 04:34:20 PM,02/24/2014 01:46:09 PM,02/24/2014 01:45:55 PM,02/24/2014 04:34:20 PM,"94-118 Chestnut Street Needham, Massachusetts",42.2783226038911,-71.2372301396729,"(42.2783226039, -71.2372301397)",
